UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
436775,,,,41.0,0.0,0.0,41.0,34.0,83.0,,,,,,,15.0
436818,235.0,284.0,83.0,269.0,0.0,0.0,269.0,204.0,76.0,3.0,0.0,0.0,3.0,2.0,67.0,22.0
436827,179.0,207.0,86.0,207.0,0.0,0.0,207.0,164.0,79.0,2.0,0.0,0.0,2.0,1.0,50.0,12.0
436836,646.0,785.0,82.0,754.0,1.0,0.0,753.0,610.0,81.0,10.0,0.0,0.0,10.0,5.0,50.0,21.0
437097,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,21.0
437103,1042.0,4477.0,23.0,964.0,0.0,0.0,964.0,538.0,56.0,539.0,0.0,0.0,539.0,133.0,25.0,29.0
437237,,,,11.0,0.0,0.0,11.0,9.0,82.0,,,,,,,10.0
437556,,,,306.0,0.0,0.0,306.0,221.0,72.0,21.0,0.0,0.0,21.0,19.0,90.0,18.0
437608,,,,40.0,0.0,0.0,40.0,33.0,83.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0
437635,,,,193.0,0.0,0.0,193.0,95.0,49.0,,,,,,,25.0
437723,,,,45.0,0.0,0.0,45.0,2.0,4.0,,,,,,,15.0
437732,,,,17.0,0.0,0.0,17.0,1.0,6.0,,,,,,,6.0
437750,37.0,37.0,100.0,32.0,0.0,0.0,32.0,16.0,50.0,,,,,,,17.0
437769,,,,14.0,0.0,0.0,14.0,10.0,71.0,,,,,,,16.0
437778,,,,200.0,0.0,0.0,200.0,161.0,81.0,,,,,,,15.0
437857,,,,13.0,0.0,0.0,13.0,10.0,77.0,5.0,0.0,0.0,5.0,5.0,100.0,11.0
437936,,,,61.0,0.0,0.0,61.0,33.0,54.0,,,,,,,21.0
438179,,,,37.0,0.0,0.0,37.0,28.0,76.0,,,,,,,33.0
438221,,,,25.0,0.0,0.0,25.0,16.0,64.0,1.0,0.0,0.0,1.0,1.0,100.0,19.0
438258,,,,54.0,0.0,0.0,54.0,33.0,61.0,,,,,,,26.0
438285,,,,111.0,0.0,0.0,111.0,82.0,74.0,,,,,,,25.0
438337,,,,113.0,0.0,0.0,113.0,100.0,88.0,27.0,0.0,0.0,27.0,23.0,85.0,25.0
438504,,,,535.0,1.0,0.0,534.0,268.0,50.0,,,,,,,47.0
438586,47.0,280.0,17.0,46.0,0.0,0.0,46.0,15.0,33.0,14.0,0.0,0.0,14.0,2.0,14.0,8.0
438674,,,,3.0,0.0,0.0,3.0,2.0,67.0,1.0,0.0,0.0,1.0,1.0,100.0,15.0
438708,36.0,81.0,44.0,36.0,0.0,0.0,36.0,23.0,64.0,6.0,0.0,0.0,6.0,1.0,17.0,6.0
438735,13.0,13.0,100.0,15.0,0.0,0.0,15.0,7.0,47.0,,,,,,,12.0
438984,,,,13.0,0.0,0.0,13.0,10.0,77.0,,,,,,,6.0
439020,,,,,,,,,,,,,,,,9.0
439118,,,,41.0,1.0,0.0,40.0,22.0,55.0,,,,,,,43.0
439190,206.0,609.0,34.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,13.0
439367,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,20.0
439446,,,,,,,,,,,,,,,,15.0
439455,,,,4.0,0.0,0.0,4.0,2.0,50.0,7.0,0.0,0.0,7.0,1.0,14.0,13.0
439473,,,,52.0,0.0,0.0,52.0,31.0,60.0,25.0,0.0,0.0,25.0,14.0,56.0,20.0
439491,,,,97.0,0.0,0.0,97.0,36.0,37.0,,,,,,,25.0
439570,,,,108.0,0.0,0.0,108.0,80.0,74.0,,,,,,,20.0
439622,,,,78.0,0.0,0.0,78.0,56.0,72.0,,,,,,,20.0
439668,,,,,,,,,,,,,,,,24.0
439686,,,,,,,,,,,,,,,,14.0
439701,5.0,47.0,11.0,8.0,0.0,0.0,8.0,7.0,88.0,5.0,0.0,0.0,5.0,3.0,60.0,10.0
439738,,,,41.0,0.0,0.0,41.0,21.0,51.0,,,,,,,27.0
439747,,,,41.0,0.0,0.0,41.0,40.0,98.0,33.0,0.0,0.0,33.0,29.0,88.0,30.0
439774,,,,36.0,0.0,0.0,36.0,33.0,92.0,8.0,0.0,0.0,8.0,6.0,75.0,18.0
439783,,,,,,,,,,,,,,,,12.0
439792,,,,37.0,0.0,0.0,37.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,,21.0
439844,,,,23.0,0.0,0.0,23.0,21.0,91.0,,,,,,,14.0
439862,21.0,107.0,20.0,4.0,0.0,0.0,4.0,4.0,100.0,,,,,,,15.0
439871,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.0
439899,,,,27.0,0.0,0.0,27.0,21.0,78.0,5.0,0.0,0.0,5.0,2.0,40.0,12.0
439932,,,,52.0,0.0,0.0,52.0,43.0,83.0,,,,,,,11.0
439969,54.0,55.0,98.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,24.0
440059,153.0,153.0,100.0,121.0,0.0,0.0,121.0,80.0,66.0,,,,,,,15.0
440101,,,,23.0,0.0,0.0,23.0,12.0,52.0,20.0,0.0,0.0,20.0,5.0,25.0,13.0
440262,,,,76.0,0.0,0.0,76.0,50.0,66.0,11.0,0.0,0.0,11.0,8.0,73.0,21.0
440271,,,,42.0,1.0,0.0,41.0,23.0,56.0,,,,,,,25.0
440396,75.0,95.0,79.0,71.0,0.0,0.0,71.0,61.0,86.0,0.0,0.0,0.0,0.0,0.0,,14.0
440402,189.0,460.0,41.0,238.0,0.0,0.0,238.0,132.0,55.0,98.0,0.0,0.0,98.0,30.0,31.0,11.0
440651,110.0,162.0,68.0,40.0,0.0,0.0,40.0,31.0,78.0,8.0,0.0,0.0,8.0,4.0,50.0,17.0
440730,,,,100.0,0.0,0.0,100.0,76.0,76.0,,,,,,,19.0
440749,1.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,1.0,50.0,8.0
440776,,,,16.0,0.0,0.0,16.0,9.0,56.0,,,,,,,10.0
440794,112.0,211.0,53.0,5.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,,10.0
440819,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.0
440828,147.0,340.0,43.0,123.0,0.0,0.0,123.0,97.0,79.0,35.0,0.0,0.0,35.0,21.0,60.0,11.0
440855,,,,109.0,0.0,0.0,109.0,92.0,84.0,,,,,,,10.0
440989,,,,83.0,3.0,0.0,80.0,55.0,69.0,,,,,,,40.0
441025,,,,47.0,0.0,0.0,47.0,31.0,66.0,1.0,0.0,0.0,1.0,1.0,100.0,11.0
441052,,,,57.0,0.0,0.0,57.0,38.0,67.0,,,,,,,34.0
441070,8.0,48.0,17.0,6.0,0.0,0.0,6.0,6.0,100.0,25.0,0.0,0.0,25.0,15.0,60.0,6.0
441168,,,,3.0,0.0,0.0,3.0,2.0,67.0,,,,,,,13.0
441210,,,,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,,6.0
441229,264.0,327.0,81.0,18.0,0.0,0.0,18.0,15.0,83.0,,,,,,,21.0
441256,,,,6.0,0.0,0.0,6.0,5.0,83.0,,,,,,,9.0
441371,,,,1321.0,1.0,0.0,1320.0,1037.0,79.0,,,,,,,19.0
441380,,,,44.0,1.0,0.0,43.0,39.0,91.0,3.0,0.0,0.0,3.0,2.0,67.0,25.0
441414,,,,10.0,0.0,0.0,10.0,7.0,70.0,65.0,0.0,0.0,65.0,60.0,92.0,20.0
441423,,,,77.0,0.0,0.0,77.0,64.0,83.0,,,,,,,23.0
441487,21.0,33.0,64.0,10.0,0.0,0.0,10.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,,10.0
441496,,,,24.0,0.0,0.0,24.0,19.0,79.0,,,,,,,15.0
441502,,,,112.0,0.0,0.0,112.0,23.0,21.0,,,,,,,25.0
441575,,,,40.0,2.0,0.0,38.0,22.0,58.0,,,,,,,10.0
441593,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,9.0
441609,10.0,47.0,21.0,6.0,0.0,0.0,6.0,5.0,83.0,,,,,,,14.0
441618,,,,9.0,0.0,0.0,9.0,8.0,89.0,4.0,0.0,0.0,4.0,2.0,50.0,6.0
441636,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.0
441645,,,,22.0,0.0,0.0,22.0,19.0,86.0,5.0,0.0,0.0,5.0,4.0,80.0,15.0
441663,,,,69.0,2.0,0.0,67.0,51.0,76.0,,,,,,,19.0
441672,,,,33.0,0.0,0.0,33.0,30.0,91.0,,,,,,,8.0
441690,2.0,28.0,7.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,12.0
441706,,,,108.0,0.0,0.0,108.0,24.0,22.0,,,,,,,134.0
441742,,,,207.0,0.0,0.0,207.0,119.0,57.0,26.0,0.0,0.0,26.0,11.0,42.0,23.0
441760,422.0,2012.0,21.0,364.0,0.0,0.0,364.0,211.0,58.0,238.0,0.0,0.0,238.0,114.0,48.0,20.0
441788,,,,55.0,0.0,0.0,55.0,35.0,64.0,,,,,,,13.0
441830,,,,17.0,0.0,0.0,17.0,16.0,94.0,,,,,,,8.0
441858,,,,8.0,0.0,0.0,8.0,7.0,88.0,,,,,,,6.0
441876,,,,26.0,0.0,0.0,26.0,18.0,69.0,16.0,0.0,0.0,16.0,12.0,75.0,19.0
441900,356.0,3426.0,10.0,285.0,0.0,0.0,285.0,222.0,78.0,62.0,0.0,0.0,62.0,24.0,39.0,18.0
441937,602.0,1567.0,38.0,540.0,0.0,0.0,540.0,406.0,75.0,26.0,0.0,0.0,26.0,16.0,62.0,17.0
441982,75.0,92.0,82.0,91.0,0.0,0.0,91.0,90.0,99.0,,,,,,,8.0
442073,,,,117.0,0.0,0.0,117.0,98.0,84.0,33.0,0.0,0.0,33.0,21.0,64.0,16.0
442134,,,,59.0,0.0,0.0,59.0,47.0,80.0,,,,,,,25.0
442240,,,,30.0,0.0,0.0,30.0,22.0,73.0,13.0,0.0,0.0,13.0,6.0,46.0,12.0
442329,,,,330.0,0.0,0.0,330.0,244.0,74.0,,,,,,,30.0
442356,67.0,432.0,16.0,58.0,0.0,0.0,58.0,42.0,72.0,2.0,0.0,0.0,2.0,2.0,100.0,13.0
442383,35.0,116.0,30.0,29.0,0.0,0.0,29.0,18.0,62.0,,,,,,,12.0
442426,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,37.0
442435,,,,5.0,0.0,0.0,5.0,4.0,80.0,,,,,,,15.0
442444,,,,74.0,0.0,0.0,74.0,56.0,76.0,,,,,,,19.0
442523,18.0,19.0,95.0,32.0,0.0,0.0,32.0,20.0,63.0,0.0,0.0,0.0,0.0,0.0,,6.0
442569,,,,33.0,0.0,0.0,33.0,12.0,36.0,96.0,0.0,0.0,96.0,24.0,25.0,33.0
442602,,,,70.0,2.0,0.0,68.0,45.0,66.0,,,,,,,18.0
442611,,,,573.0,0.0,0.0,573.0,326.0,57.0,,,,,,,33.0
442639,79.0,118.0,67.0,6.0,0.0,0.0,6.0,5.0,83.0,,,,,,,13.0
442657,,,,125.0,0.0,0.0,125.0,115.0,92.0,,,,,,,16.0
442781,47.0,291.0,16.0,28.0,0.0,0.0,28.0,18.0,64.0,70.0,0.0,0.0,70.0,31.0,44.0,26.0
442842,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.0
442879,,,,60.0,0.0,0.0,60.0,50.0,83.0,23.0,0.0,0.0,23.0,20.0,87.0,20.0
442888,,,,22.0,0.0,0.0,22.0,13.0,59.0,,,,,,,15.0
442930,,,,53.0,0.0,0.0,53.0,31.0,58.0,0.0,0.0,0.0,0.0,0.0,,12.0
442976,,,,7.0,0.0,0.0,7.0,1.0,14.0,,,,,,,8.0
442985,,,,,,,,,,,,,,,,20.0
443021,,,,33.0,0.0,0.0,33.0,30.0,91.0,,,,,,,3.0
443049,6.0,60.0,10.0,3.0,0.0,0.0,3.0,2.0,67.0,2.0,0.0,0.0,2.0,2.0,100.0,10.0
443058,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,4.0
443100,,,,21.0,0.0,0.0,21.0,14.0,67.0,,,,,,,9.0
443137,,,,,,,,,,,,,,,,15.0
443146,,,,13.0,0.0,0.0,13.0,5.0,38.0,5.0,0.0,0.0,5.0,5.0,100.0,14.0
443207,,,,18.0,0.0,0.0,18.0,13.0,72.0,,,,,,,8.0
443216,,,,50.0,0.0,0.0,50.0,33.0,66.0,,,,,,,24.0
443225,,,,13.0,0.0,0.0,13.0,9.0,69.0,,,,,,,24.0
443234,,,,102.0,0.0,0.0,102.0,84.0,82.0,,,,,,,20.0
443252,,,,1071.0,0.0,0.0,1071.0,1017.0,95.0,,,,,,,40.0
443261,51.0,65.0,78.0,61.0,0.0,0.0,61.0,49.0,80.0,17.0,0.0,0.0,17.0,12.0,71.0,12.0
443289,,,,57.0,0.0,0.0,57.0,38.0,67.0,,,,,,,15.0
443298,,,,25.0,2.0,0.0,23.0,11.0,48.0,,,,,,,12.0
443322,,,,14.0,0.0,0.0,14.0,14.0,100.0,,,,,,,12.0
443331,1.0,252.0,0.0,7.0,0.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,,20.0
443340,4.0,12.0,33.0,3.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,,7.0
443377,22.0,23.0,96.0,15.0,0.0,0.0,15.0,11.0,73.0,,,,,,,8.0
443410,183.0,313.0,58.0,224.0,0.0,0.0,224.0,154.0,69.0,3.0,0.0,0.0,3.0,1.0,33.0,10.0
443492,233.0,454.0,51.0,261.0,1.0,0.0,260.0,150.0,58.0,37.0,0.0,0.0,37.0,8.0,22.0,14.0
443562,28.0,48.0,58.0,38.0,0.0,0.0,38.0,22.0,58.0,13.0,0.0,0.0,13.0,9.0,69.0,21.0
443571,,,,91.0,0.0,0.0,91.0,67.0,74.0,,,,,,,15.0
443599,8.0,174.0,5.0,3.0,0.0,0.0,3.0,1.0,33.0,3.0,0.0,0.0,3.0,1.0,33.0,19.0
443632,,,,22.0,0.0,0.0,22.0,16.0,73.0,,,,,,,11.0
443641,,,,11.0,0.0,0.0,11.0,8.0,73.0,10.0,0.0,0.0,10.0,9.0,90.0,12.0
443650,,,,30.0,0.0,0.0,30.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,,50.0
443669,,,,,,,,,,,,,,,,8.0
443696,,,,21.0,0.0,0.0,21.0,15.0,71.0,,,,,,,10.0
443748,,,,123.0,0.0,0.0,123.0,77.0,63.0,,,,,,,28.0
443766,5.0,612.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,152.0,0.0,0.0,152.0,38.0,25.0,41.0
443784,1.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,,91.0,0.0,0.0,91.0,31.0,34.0,41.0
443951,,,,6.0,0.0,0.0,6.0,3.0,50.0,,,,,,,12.0
443979,,,,2.0,0.0,0.0,2.0,1.0,50.0,4.0,0.0,0.0,4.0,3.0,75.0,11.0
444051,,,,32.0,0.0,0.0,32.0,23.0,72.0,7.0,0.0,0.0,7.0,3.0,43.0,12.0
444088,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,18.0
444130,,,,,,,,,,,,,,,,1.0
444194,,,,3.0,0.0,0.0,3.0,1.0,33.0,,,,,,,10.0
444219,722.0,3890.0,19.0,705.0,0.0,0.0,705.0,501.0,71.0,870.0,0.0,0.0,870.0,300.0,34.0,26.0
444228,,,,12.0,0.0,0.0,12.0,9.0,75.0,,,,,,,12.0
444255,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0
444282,,,,20.0,0.0,0.0,20.0,8.0,40.0,11.0,0.0,0.0,11.0,9.0,82.0,20.0
444291,,,,25.0,0.0,0.0,25.0,10.0,40.0,6.0,0.0,0.0,6.0,2.0,33.0,16.0
444307,,,,26.0,0.0,0.0,26.0,17.0,65.0,11.0,0.0,0.0,11.0,6.0,55.0,16.0
444325,,,,5.0,0.0,0.0,5.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,,20.0
444334,,,,7.0,0.0,0.0,7.0,7.0,100.0,,,,,,,15.0
444361,,,,10.0,0.0,0.0,10.0,7.0,70.0,,,,,,,18.0
444370,,,,,,,,,,,,,,,,16.0
444398,9.0,22.0,41.0,8.0,0.0,0.0,8.0,5.0,63.0,0.0,0.0,0.0,0.0,0.0,,10.0
444404,,,,7.0,0.0,0.0,7.0,5.0,71.0,6.0,0.0,0.0,6.0,5.0,83.0,15.0
444413,47.0,52.0,90.0,54.0,0.0,0.0,54.0,45.0,83.0,,,,,,,27.0
444440,,,,15.0,0.0,0.0,15.0,11.0,73.0,,,,,,,20.0
444468,,,,9.0,0.0,0.0,9.0,7.0,78.0,1.0,0.0,0.0,1.0,1.0,100.0,10.0
444486,,,,44.0,0.0,0.0,44.0,33.0,75.0,5.0,0.0,0.0,5.0,4.0,80.0,17.0
444510,,,,7.0,0.0,0.0,7.0,6.0,86.0,,,,,,,8.0
444529,,,,,,,,,,,,,,,,15.0
444556,,,,114.0,0.0,0.0,114.0,85.0,75.0,,,,,,,17.0
444565,14.0,67.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,14.0
444583,,,,204.0,0.0,0.0,204.0,175.0,86.0,,,,,,,30.0
444635,,,,31.0,0.0,0.0,31.0,31.0,100.0,0.0,0.0,0.0,0.0,0.0,,7.0
444662,,,,33.0,0.0,0.0,33.0,21.0,64.0,,,,,,,12.0
444671,,,,44.0,0.0,0.0,44.0,30.0,68.0,,,,,,,14.0
444714,,,,124.0,3.0,0.0,121.0,77.0,64.0,,,,,,,10.0
444732,,,,16.0,0.0,0.0,16.0,15.0,94.0,,,,,,,12.0
444778,,,,2.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,4.0
444787,,,,51.0,0.0,0.0,51.0,25.0,49.0,4.0,0.0,0.0,4.0,2.0,50.0,12.0
444811,,,,47.0,0.0,0.0,47.0,26.0,55.0,39.0,0.0,0.0,39.0,18.0,46.0,20.0
444857,,,,15.0,0.0,0.0,15.0,13.0,87.0,10.0,0.0,0.0,10.0,8.0,80.0,7.0
444866,46.0,54.0,85.0,60.0,0.0,0.0,60.0,51.0,85.0,27.0,0.0,0.0,27.0,21.0,78.0,17.0
444893,,,,292.0,0.0,0.0,292.0,95.0,33.0,,,,,,,15.0
444936,,,,45.0,0.0,0.0,45.0,39.0,87.0,,,,,,,10.0
444945,,,,141.0,0.0,0.0,141.0,75.0,53.0,,,,,,,14.0
444954,242.0,717.0,34.0,189.0,0.0,0.0,189.0,77.0,41.0,75.0,0.0,0.0,75.0,16.0,21.0,11.0
445027,831.0,3410.0,24.0,679.0,0.0,0.0,679.0,113.0,17.0,137.0,0.0,0.0,137.0,4.0,3.0,40.0
445133,6.0,42.0,14.0,3.0,0.0,0.0,3.0,2.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
445188,2371.0,2606.0,91.0,2400.0,0.0,0.0,2400.0,1967.0,82.0,10.0,0.0,0.0,10.0,1.0,10.0,19.0
445203,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,26.0
445212,,,,11.0,0.0,0.0,11.0,9.0,82.0,5.0,0.0,0.0,5.0,4.0,80.0,5.0
445230,,,,148.0,0.0,0.0,148.0,75.0,51.0,,,,,,,22.0
445249,,,,69.0,0.0,0.0,69.0,40.0,58.0,,,,,,,25.0
445267,2.0,1384.0,0.0,3.0,0.0,0.0,3.0,1.0,33.0,1.0,0.0,0.0,1.0,1.0,100.0,19.0
445364,,,,111.0,0.0,0.0,111.0,99.0,89.0,,,,,,,30.0
445461,,,,195.0,0.0,0.0,195.0,127.0,65.0,,,,,,,26.0
445498,,,,7.0,4.0,0.0,3.0,3.0,100.0,,,,,,,8.0
445540,,,,14.0,0.0,0.0,14.0,10.0,71.0,,,,,,,19.0
445647,,,,,,,,,,,,,,,,13.0
445656,,,,,,,,,,,,,,,,20.0
445692,197.0,215.0,92.0,169.0,0.0,0.0,169.0,127.0,75.0,4.0,0.0,0.0,4.0,3.0,75.0,41.0
445708,391.0,437.0,89.0,300.0,0.0,0.0,300.0,191.0,64.0,0.0,0.0,0.0,0.0,0.0,,13.0
445735,,,,,,,,,,,,,,,,10.0
445744,,,,42.0,0.0,0.0,42.0,31.0,74.0,,,,,,,21.0
445762,,,,22.0,0.0,0.0,22.0,17.0,77.0,,,,,,,15.0
445780,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.0
445799,,,,452.0,1.0,0.0,451.0,287.0,64.0,,,,,,,35.0
445841,,,,21.0,0.0,0.0,21.0,20.0,95.0,2.0,0.0,0.0,2.0,2.0,100.0,20.0
445850,,,,7.0,0.0,0.0,7.0,4.0,57.0,7.0,0.0,0.0,7.0,6.0,86.0,20.0
445911,,,,134.0,0.0,0.0,134.0,109.0,81.0,68.0,0.0,0.0,68.0,56.0,82.0,16.0
445948,,,,381.0,0.0,0.0,381.0,282.0,74.0,,,,,,,35.0
445957,,,,,,,,,,,,,,,,12.0
446048,356.0,442.0,81.0,369.0,0.0,0.0,369.0,264.0,72.0,0.0,0.0,0.0,0.0,0.0,,14.0
446084,,,,4.0,0.0,0.0,4.0,1.0,25.0,20.0,0.0,0.0,20.0,18.0,90.0,8.0
446093,,,,53.0,0.0,0.0,53.0,47.0,89.0,7.0,0.0,0.0,7.0,7.0,100.0,20.0
446109,29.0,84.0,35.0,164.0,0.0,0.0,164.0,47.0,29.0,22.0,0.0,0.0,22.0,12.0,55.0,25.0
446118,,,,109.0,0.0,0.0,109.0,64.0,59.0,,,,,,,12.0
446127,43.0,105.0,41.0,46.0,0.0,0.0,46.0,18.0,39.0,,,,,,,15.0
446163,191.0,312.0,61.0,230.0,0.0,0.0,230.0,81.0,35.0,121.0,0.0,0.0,121.0,69.0,57.0,25.0
446206,,,,7.0,0.0,0.0,7.0,7.0,100.0,2.0,0.0,0.0,2.0,2.0,100.0,16.0
446224,,,,,,,,,,,,,,,,6.0
446233,35.0,63.0,56.0,24.0,1.0,0.0,23.0,12.0,52.0,1.0,0.0,0.0,1.0,1.0,100.0,10.0
446242,,,,23.0,0.0,0.0,23.0,16.0,70.0,,,,,,,17.0
446251,,,,,,,,,,,,,,,,14.0
446260,,,,141.0,0.0,0.0,141.0,116.0,82.0,,,,,,,20.0
446288,,,,1.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0
446303,,,,3.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,1.0,1.0,100.0,11.0
446349,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,8.0
446385,61.0,72.0,85.0,56.0,0.0,0.0,56.0,37.0,66.0,,,,,,,5.0
446516,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,6.0
446525,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.0
446552,,,,540.0,0.0,0.0,540.0,361.0,67.0,,,,,,,28.0
446561,,,,161.0,0.0,0.0,161.0,145.0,90.0,,,,,,,15.0
446598,4.0,4.0,100.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,,12.0
446604,566.0,800.0,71.0,482.0,0.0,0.0,482.0,443.0,92.0,,,,,,,15.0
446640,132.0,229.0,58.0,156.0,0.0,0.0,156.0,123.0,79.0,2.0,0.0,0.0,2.0,1.0,50.0,16.0
446774,184.0,1323.0,14.0,198.0,0.0,0.0,198.0,121.0,61.0,95.0,0.0,0.0,95.0,53.0,56.0,13.0
447014,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0
447023,,,,514.0,0.0,0.0,514.0,349.0,68.0,1.0,0.0,0.0,1.0,1.0,100.0,21.0
447050,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,15.0
447148,,,,42.0,0.0,0.0,42.0,27.0,64.0,14.0,0.0,0.0,14.0,7.0,50.0,18.0
447166,,,,22.0,0.0,0.0,22.0,19.0,86.0,12.0,0.0,0.0,12.0,7.0,58.0,12.0
447175,,,,28.0,0.0,0.0,28.0,17.0,61.0,11.0,0.0,0.0,11.0,5.0,45.0,20.0
447263,90.0,534.0,17.0,71.0,0.0,0.0,71.0,58.0,82.0,33.0,0.0,0.0,33.0,15.0,45.0,23.0
447351,,,,80.0,0.0,0.0,80.0,67.0,84.0,,,,,,,40.0
447421,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,32.0
447449,,,,18.0,0.0,0.0,18.0,6.0,33.0,15.0,0.0,0.0,15.0,3.0,20.0,12.0
447467,,,,60.0,0.0,0.0,60.0,40.0,67.0,,,,,,,11.0
447582,172.0,455.0,38.0,189.0,0.0,0.0,189.0,101.0,53.0,60.0,0.0,0.0,60.0,19.0,32.0,12.0
447591,,,,213.0,0.0,0.0,213.0,99.0,46.0,,,,,,,27.0
447607,,,,251.0,0.0,0.0,251.0,175.0,70.0,,,,,,,21.0
447616,,,,198.0,0.0,0.0,198.0,140.0,71.0,,,,,,,19.0
447689,1918.0,3371.0,57.0,1770.0,0.0,0.0,1770.0,1185.0,67.0,425.0,0.0,0.0,425.0,203.0,48.0,18.0
447704,,,,30.0,0.0,0.0,30.0,23.0,77.0,,,,,,,17.0
447713,,,,1.0,0.0,0.0,1.0,1.0,100.0,,,,,,,7.0
447722,,,,15.0,0.0,0.0,15.0,13.0,87.0,,,,,,,7.0
447731,,,,38.0,0.0,0.0,38.0,33.0,87.0,10.0,0.0,0.0,10.0,9.0,90.0,21.0
447759,,,,8.0,0.0,0.0,8.0,6.0,75.0,4.0,0.0,0.0,4.0,2.0,50.0,20.0
447768,,,,246.0,0.0,0.0,246.0,172.0,70.0,,,,,,,29.0
447777,,,,10.0,0.0,0.0,10.0,2.0,20.0,172.0,0.0,0.0,172.0,82.0,48.0,26.0
447795,,,,40.0,0.0,0.0,40.0,38.0,95.0,,,,,,,14.0
447810,,,,22.0,0.0,0.0,22.0,20.0,91.0,,,,,,,12.0
447847,12.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.0
447865,,,,1.0,0.0,0.0,1.0,1.0,100.0,3.0,0.0,0.0,3.0,2.0,67.0,10.0
447883,,,,29.0,0.0,0.0,29.0,18.0,62.0,36.0,0.0,0.0,36.0,21.0,58.0,10.0
447892,,,,30.0,0.0,0.0,30.0,18.0,60.0,9.0,0.0,0.0,9.0,8.0,89.0,19.0
447908,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,20.0
447917,,,,,,,,,,,,,,,,14.0
447935,57.0,140.0,41.0,38.0,0.0,0.0,38.0,13.0,34.0,,,,,,,14.0
447953,45.0,131.0,34.0,66.0,0.0,0.0,66.0,37.0,56.0,15.0,0.0,0.0,15.0,2.0,13.0,16.0
447962,,,,47.0,0.0,0.0,47.0,27.0,57.0,,,,,,,20.0
447971,,,,12.0,0.0,0.0,12.0,11.0,92.0,,,,,,,20.0
447980,,,,10.0,0.0,0.0,10.0,6.0,60.0,,,,,,,13.0
447999,,,,49.0,0.0,0.0,49.0,35.0,71.0,,,,,,,14.0
448026,,,,26.0,0.0,0.0,26.0,24.0,92.0,12.0,0.0,0.0,12.0,10.0,83.0,12.0
448071,,,,11.0,0.0,0.0,11.0,10.0,91.0,0.0,0.0,0.0,0.0,0.0,,20.0
