UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,APPLCN,APPLCNM,APPLCNW,APPLCNAN,APPLCNUN,ADMSSN,ADMSSNM,ADMSSNW,ADMSSNAN,ADMSSNUN,ENRLT,ENRLM,ENRLW,ENRLAN,ENRLUN,ENRLFT,ENRLFTM,ENRLFTW,ENRLFTAN,ENRLFTUN,ENRLPT,ENRLPTM,ENRLPTW,ENRLPTAN,ENRLPTUN,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR50,SATVR75,SATMT25,SATMT50,SATMT75,ACTCM25,ACTCM50,ACTCM75,ACTEN25,ACTEN50,ACTEN75,ACTMT25,ACTMT50,ACTMT75
155520,5,5,1,3,3,3,5,1,3,3,3,3,1103,616,487,,0,737.0,424.0,313.0,,0,233.0,126.0,107.0,,0,233.0,126.0,107.0,,0.0,,,,,,26.0,11.0,162.0,70.0,443.0,500.0,540.0,473.0,535.0,578.0,17.0,20.0,24.0,16.0,20.0,23.0,16.0,18.0,24.0
155627,1,3,1,3,5,3,5,1,3,3,5,3,3331,2610,721,,0,2606.0,2099.0,507.0,,0,261.0,177.0,84.0,,0,243.0,161.0,82.0,,0.0,18.0,16.0,2.0,,0.0,15.0,6.0,24.0,9.0,460.0,490.0,540.0,400.0,460.0,560.0,18.0,19.0,23.0,16.0,19.0,21.0,17.0,19.0,22.0
155681,1,3,3,3,3,3,5,1,3,3,3,3,2642,1121,1521,,0,2277.0,1040.0,1237.0,,0,847.0,415.0,432.0,,0,837.0,410.0,427.0,,0.0,10.0,5.0,5.0,,0.0,,,249.0,29.0,,,,,,,18.0,21.0,24.0,16.0,20.0,23.0,17.0,20.0,24.0
155812,1,5,1,5,5,3,5,5,3,5,5,3,1489,1043,446,,0,1220.0,860.0,360.0,,0,197.0,137.0,60.0,,0,196.0,136.0,60.0,,0.0,1.0,1.0,0.0,,0.0,8.0,4.0,95.0,48.0,465.0,490.0,548.0,470.0,495.0,518.0,16.0,20.0,23.0,14.0,19.0,22.0,16.0,19.0,23.0
155900,1,3,1,3,3,3,5,1,3,3,3,3,1240,816,419,0.0,5,870.0,570.0,296.0,,4,203.0,127.0,75.0,,1,196.0,122.0,74.0,,0.0,7.0,5.0,1.0,,1.0,12.0,6.0,138.0,68.0,460.0,560.0,610.0,440.0,540.0,610.0,17.0,19.0,22.0,15.0,18.0,21.0,16.0,18.0,21.0
155937,1,3,1,3,3,3,5,1,3,3,5,5,1959,1689,270,,0,1197.0,1040.0,157.0,,0,160.0,105.0,55.0,,0,158.0,105.0,53.0,,0.0,2.0,0.0,2.0,,0.0,16.0,10.0,47.0,31.0,483.0,510.0,545.0,455.0,525.0,578.0,18.0,21.0,24.0,16.0,20.0,23.0,17.0,20.0,24.0
155973,1,3,1,3,3,3,5,1,3,3,5,5,1512,1235,277,,0,797.0,648.0,149.0,,0,151.0,100.0,51.0,,0,151.0,100.0,51.0,,0.0,,,,,,12.0,8.0,92.0,61.0,420.0,460.0,560.0,410.0,460.0,540.0,17.0,20.0,24.0,15.0,19.0,23.0,16.0,19.0,25.0
156125,1,1,1,3,3,3,5,1,3,3,3,3,8899,3676,5223,0.0,0,8441.0,3467.0,4974.0,,0,1847.0,881.0,966.0,,0,1762.0,839.0,923.0,,0.0,85.0,42.0,43.0,,0.0,140.0,8.0,1388.0,75.0,483.0,550.0,630.0,470.0,550.0,630.0,19.0,22.0,26.0,17.0,21.0,25.0,17.0,21.0,25.0
156189,1,3,1,5,5,3,5,1,3,3,5,3,1978,872,1106,,0,1945.0,856.0,1089.0,,0,187.0,99.0,88.0,,0,187.0,99.0,88.0,,0.0,,,,,,2.0,1.0,163.0,87.0,,,,,,,16.0,18.0,22.0,15.0,18.0,22.0,15.0,17.0,20.0
156213,1,5,1,5,5,5,3,5,3,3,1,5,1105,472,633,0.0,0,870.0,337.0,533.0,,0,295.0,122.0,173.0,,0,287.0,120.0,167.0,,0.0,8.0,2.0,6.0,,0.0,,,,,,,,,,,,,,,,,,,
156286,1,5,1,1,1,3,5,1,3,5,5,3,3878,1421,2457,,0,3404.0,1240.0,2164.0,,0,546.0,229.0,317.0,,0,546.0,229.0,317.0,,0.0,0.0,0.0,0.0,,0.0,41.0,9.0,292.0,54.0,560.0,600.0,630.0,540.0,600.0,660.0,21.0,24.0,27.0,21.0,24.0,29.0,18.0,23.0,26.0
156295,1,1,1,5,1,3,5,1,3,5,5,3,2217,922,1295,0.0,0,545.0,203.0,342.0,,0,353.0,137.0,216.0,,0,353.0,137.0,216.0,,0.0,,,,,,28.0,8.0,141.0,40.0,578.0,623.0,673.0,558.0,595.0,625.0,23.0,25.0,27.0,22.0,25.0,28.0,19.0,22.0,25.0
156356,1,3,3,3,3,3,5,1,3,3,3,3,1936,727,1157,,52,975.0,301.0,665.0,,9,102.0,52.0,50.0,,0,101.0,51.0,50.0,,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
156408,1,5,1,1,1,3,5,1,3,5,1,5,2724,1339,1352,33.0,0,1712.0,820.0,873.0,19.0,0,400.0,195.0,198.0,7.0,0,400.0,195.0,198.0,7.0,0.0,,,,,,43.0,11.0,203.0,51.0,595.0,640.0,710.0,600.0,660.0,760.0,27.0,30.0,32.0,26.0,30.0,34.0,27.0,27.0,30.0
156541,1,5,1,3,5,3,5,1,3,3,3,3,2314,928,1376,10.0,0,1921.0,740.0,1174.0,7.0,0,640.0,291.0,347.0,2.0,0,631.0,287.0,342.0,2.0,0.0,9.0,4.0,5.0,0.0,0.0,25.0,4.0,468.0,73.0,470.0,500.0,590.0,490.0,540.0,570.0,16.0,20.0,23.0,15.0,19.0,23.0,16.0,18.0,22.0
156620,1,3,3,3,3,3,5,1,3,3,3,3,15821,5814,10007,,0,10174.0,3771.0,6403.0,,0,2737.0,1075.0,1662.0,,0,2554.0,1006.0,1548.0,,0.0,183.0,69.0,114.0,,0.0,80.0,3.0,2380.0,87.0,470.0,540.0,590.0,470.0,530.0,595.0,17.0,20.0,24.0,16.0,20.0,24.0,16.0,19.0,23.0
156745,1,3,5,5,5,3,1,1,3,3,5,3,2532,924,1595,13.0,0,1811.0,646.0,1159.0,6.0,0,359.0,168.0,191.0,0.0,0,359.0,168.0,191.0,,0.0,0.0,0.0,0.0,,0.0,24.0,7.0,294.0,82.0,520.0,580.0,610.0,510.0,550.0,620.0,18.0,21.0,24.0,17.0,21.0,24.0,16.0,19.0,23.0
157030,1,3,1,3,1,3,1,1,3,5,1,3,60,37,23,,0,27.0,14.0,13.0,,0,18.0,12.0,6.0,,0,16.0,11.0,5.0,,0.0,2.0,1.0,1.0,,0.0,3.0,17.0,6.0,33.0,,,,,,,19.0,22.0,23.0,18.0,20.0,25.0,17.0,19.0,20.0
157058,1,5,1,1,3,3,5,1,3,3,3,3,2870,924,1943,0.0,3,2626.0,820.0,1806.0,,0,369.0,148.0,221.0,,0,327.0,126.0,201.0,,0.0,42.0,22.0,20.0,,0.0,129.0,35.0,57.0,15.0,393.0,440.0,500.0,390.0,440.0,478.0,14.0,16.0,20.0,11.0,15.0,21.0,14.0,16.0,19.0
157076,1,5,1,3,3,3,5,1,3,3,3,3,1434,820,610,4.0,0,983.0,551.0,429.0,3.0,0,220.0,117.0,103.0,0.0,0,218.0,116.0,102.0,,0.0,2.0,1.0,1.0,,0.0,20.0,9.0,152.0,71.0,490.0,530.0,600.0,490.0,550.0,610.0,17.0,20.0,23.0,17.0,20.0,24.0,16.0,18.0,22.0
157085,1,3,1,1,3,3,5,1,3,3,1,3,22109,8810,13113,,186,20979.0,8211.0,12599.0,,169,6061.0,2362.0,3684.0,,15,5974.0,2323.0,3636.0,,15.0,87.0,39.0,48.0,,0.0,531.0,9.0,3666.0,60.0,540.0,590.0,650.0,530.0,590.0,640.0,21.0,24.0,28.0,21.0,24.0,29.0,19.0,24.0,27.0
157100,1,3,1,3,1,3,5,1,3,3,5,5,606,430,176,,0,269.0,182.0,87.0,,0,114.0,86.0,28.0,,0,113.0,85.0,28.0,,0.0,1.0,1.0,0.0,,0.0,28.0,25.0,103.0,90.0,440.0,440.0,445.0,410.0,440.0,445.0,16.0,18.0,21.0,14.0,17.0,21.0,16.0,17.0,20.0
157289,1,3,1,1,3,3,5,1,3,3,3,3,15462,6441,9021,0.0,0,12608.0,5305.0,7303.0,,0,2931.0,1300.0,1631.0,,0,2706.0,1191.0,1515.0,,0.0,225.0,109.0,116.0,,0.0,368.0,13.0,2486.0,85.0,540.0,590.0,640.0,530.0,580.0,630.0,19.0,23.0,27.0,18.0,22.0,27.0,17.0,22.0,26.0
157377,1,5,1,5,5,5,5,1,3,5,5,3,1057,584,473,,0,991.0,541.0,450.0,,0,239.0,143.0,96.0,,0,238.0,142.0,96.0,,0.0,1.0,1.0,0.0,,0.0,8.0,3.0,59.0,25.0,510.0,530.0,580.0,500.0,530.0,550.0,19.0,22.0,26.0,18.0,22.0,25.0,18.0,22.0,25.0
157386,1,3,1,5,3,3,5,1,3,3,3,3,7911,2598,5313,,0,6643.0,2134.0,4509.0,,0,1199.0,428.0,771.0,,0,1190.0,424.0,766.0,,0.0,9.0,4.0,5.0,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
157401,1,5,1,1,3,3,5,1,3,3,3,5,10251,3616,6612,23.0,0,8609.0,2953.0,5651.0,5.0,0,1366.0,526.0,840.0,0.0,0,1360.0,522.0,838.0,,0.0,6.0,4.0,2.0,,0.0,239.0,17.0,1116.0,82.0,495.0,540.0,600.0,470.0,520.0,590.0,19.0,22.0,26.0,19.0,23.0,27.0,17.0,21.0,25.0
157447,1,3,1,1,3,3,5,5,1,3,3,3,6905,2463,4442,,0,5939.0,2114.0,3825.0,,0,1638.0,703.0,935.0,,0,1579.0,676.0,903.0,,0.0,59.0,27.0,32.0,,0.0,138.0,8.0,1259.0,77.0,510.0,550.0,600.0,520.0,600.0,690.0,19.0,22.0,25.0,18.0,22.0,25.0,17.0,20.0,25.0
157748,1,3,1,3,1,3,1,1,3,3,1,3,368,212,156,,0,321.0,181.0,140.0,,0,187.0,106.0,81.0,,0,161.0,88.0,73.0,,0.0,26.0,18.0,8.0,,0.0,70.0,37.0,104.0,56.0,510.0,560.0,610.0,483.0,540.0,568.0,20.0,22.0,25.0,20.0,23.0,25.0,16.0,20.0,24.0
157757,1,3,3,3,3,3,5,1,3,3,5,3,720,288,432,,0,703.0,282.0,421.0,,0,132.0,64.0,68.0,,0,132.0,64.0,68.0,,0.0,0.0,0.0,0.0,,0.0,20.0,15.0,96.0,73.0,420.0,495.0,555.0,438.0,485.0,550.0,16.0,19.0,22.0,14.0,17.0,21.0,15.0,17.0,22.0
157809,1,3,1,1,5,3,5,1,3,3,3,3,2919,1355,1563,,1,2751.0,1261.0,1489.0,,1,388.0,221.0,167.0,,0,387.0,221.0,166.0,,0.0,1.0,0.0,1.0,,0.0,26.0,7.0,225.0,58.0,475.0,550.0,618.0,530.0,555.0,638.0,18.0,21.0,25.0,16.0,20.0,24.0,17.0,20.0,24.0
157818,1,5,1,5,1,3,5,1,3,5,1,5,1781,693,1083,5.0,0,1617.0,606.0,1006.0,5.0,0,281.0,128.0,153.0,0.0,0,281.0,128.0,153.0,,0.0,0.0,0.0,0.0,,0.0,24.0,9.0,189.0,67.0,580.0,640.0,700.0,540.0,610.0,660.0,23.0,26.0,29.0,22.0,26.0,31.0,21.0,25.0,27.0
157863,1,3,1,5,5,3,5,1,3,3,5,3,1142,546,596,,0,610.0,305.0,305.0,,0,200.0,143.0,57.0,,0,200.0,143.0,57.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,144.0,72.0,,,,,,,15.0,18.0,21.0,14.0,17.0,21.0,15.0,17.0,20.0
157951,1,3,1,1,3,3,5,1,3,3,3,3,7505,2726,4779,0.0,0,7276.0,2622.0,4654.0,,0,2755.0,1029.0,1726.0,,0,2719.0,1014.0,1705.0,,0.0,36.0,15.0,21.0,,0.0,9.0,0.0,65.0,2.0,500.0,540.0,590.0,480.0,530.0,580.0,18.0,21.0,25.0,17.0,21.0,25.0,17.0,20.0,24.0
158477,1,5,1,5,5,3,5,1,3,5,1,5,1139,445,694,,0,725.0,298.0,427.0,,0,173.0,86.0,87.0,,0,173.0,86.0,87.0,,0.0,0.0,0.0,0.0,,0.0,27.0,16.0,120.0,69.0,540.0,600.0,650.0,540.0,580.0,610.0,21.0,24.0,27.0,21.0,24.0,29.0,19.0,22.0,25.0
158802,1,3,1,3,5,3,5,1,3,3,5,3,5052,1089,3938,25.0,0,4036.0,818.0,3210.0,8.0,0,334.0,80.0,254.0,0.0,0,330.0,80.0,250.0,,0.0,4.0,0.0,4.0,,0.0,32.0,10.0,122.0,37.0,510.0,540.0,593.0,478.0,510.0,583.0,19.0,21.0,25.0,19.0,21.0,24.0,17.0,20.0,23.0
159009,1,1,1,1,3,3,5,1,3,3,3,5,10732,3172,7560,0.0,0,4547.0,1242.0,3305.0,,0,861.0,313.0,548.0,,0,819.0,301.0,518.0,,0.0,42.0,12.0,30.0,,0.0,68.0,8.0,165.0,19.0,440.0,470.0,510.0,400.0,440.0,480.0,15.0,17.0,19.0,14.0,16.0,19.0,15.0,16.0,18.0
159382,1,5,1,1,3,3,1,5,3,3,3,3,2913,556,2357,,0,1680.0,454.0,1226.0,,0,414.0,154.0,260.0,,0,365.0,136.0,229.0,,0.0,49.0,18.0,31.0,,0.0,20.0,5.0,394.0,95.0,500.0,520.0,560.0,410.0,480.0,550.0,17.0,19.0,22.0,15.0,20.0,23.0,15.0,17.0,20.0
159391,1,5,1,5,1,3,5,1,3,5,5,5,38853,15321,23532,,0,29419.0,11170.0,18249.0,,0,7401.0,3083.0,4318.0,,0,7367.0,3067.0,4300.0,,0.0,34.0,16.0,18.0,,0.0,604.0,13.0,3968.0,87.0,580.0,620.0,660.0,560.0,610.0,660.0,23.0,25.0,28.0,23.0,26.0,31.0,21.0,24.0,27.0
159416,1,3,1,1,3,3,5,1,3,3,3,3,974,338,636,,0,866.0,311.0,555.0,,0,306.0,135.0,171.0,,0,288.0,131.0,157.0,,0.0,18.0,4.0,14.0,,0.0,5.0,2.0,251.0,82.0,580.0,590.0,600.0,510.0,530.0,540.0,19.0,21.0,24.0,19.0,22.0,25.0,17.0,19.0,23.0
159568,1,3,1,5,3,3,5,5,3,3,3,3,579,330,249,,0,432.0,236.0,196.0,,0,178.0,108.0,70.0,,0,178.0,108.0,70.0,,0.0,0.0,0.0,0.0,,0.0,14.0,8.0,125.0,70.0,500.0,510.0,590.0,520.0,530.0,600.0,18.0,21.0,23.0,17.0,21.0,24.0,16.0,19.0,22.0
159647,1,3,1,1,3,3,1,1,5,3,3,5,7595,3471,4124,,0,4737.0,2320.0,2417.0,,0,1772.0,1028.0,744.0,,0,1764.0,1024.0,740.0,,0.0,8.0,4.0,4.0,,0.0,68.0,4.0,1693.0,96.0,538.0,580.0,630.0,550.0,605.0,650.0,21.0,24.0,27.0,21.0,25.0,29.0,20.0,24.0,26.0
159656,1,5,1,5,1,1,3,1,3,5,1,5,7340,2152,5186,0.0,2,5733.0,1594.0,4138.0,,1,797.0,252.0,545.0,,0,791.0,251.0,540.0,,0.0,6.0,1.0,5.0,,0.0,,,,,,,,,,,,,,,,,,,
159717,1,3,1,1,3,3,1,1,3,3,3,3,3554,1301,2253,,0,2532.0,985.0,1547.0,,0,1054.0,444.0,610.0,,0,1005.0,428.0,577.0,,0.0,49.0,16.0,33.0,,0.0,123.0,12.0,922.0,88.0,470.0,520.0,570.0,500.0,560.0,610.0,18.0,21.0,24.0,18.0,21.0,24.0,17.0,19.0,23.0
159939,1,3,1,3,3,3,5,1,3,3,3,3,7296,2730,4566,,0,5090.0,1763.0,3327.0,,0,1030.0,508.0,522.0,,0,856.0,442.0,414.0,,0.0,174.0,66.0,108.0,,0.0,54.0,5.0,868.0,84.0,490.0,530.0,610.0,440.0,525.0,580.0,17.0,21.0,24.0,16.0,21.0,24.0,16.0,18.0,23.0
159966,1,1,1,1,3,3,1,1,3,3,3,3,2289,821,1468,,0,2253.0,803.0,1450.0,,0,972.0,363.0,609.0,,0,965.0,361.0,604.0,,0.0,7.0,2.0,5.0,,0.0,32.0,3.0,870.0,90.0,500.0,540.0,600.0,438.0,485.0,530.0,19.0,21.0,24.0,19.0,22.0,25.0,17.0,20.0,24.0
159993,1,1,1,1,3,3,1,1,3,3,3,3,4303,1726,2577,,0,3017.0,1125.0,1892.0,,0,1018.0,383.0,635.0,,0,989.0,378.0,611.0,,0.0,29.0,5.0,24.0,,0.0,151.0,15.0,832.0,84.0,500.0,540.0,590.0,585.0,660.0,730.0,20.0,22.0,25.0,20.0,22.0,25.0,17.0,20.0,24.0
160038,1,3,1,1,3,3,5,1,3,3,3,3,2903,901,1996,6.0,0,2843.0,873.0,1964.0,6.0,0,1020.0,372.0,646.0,2.0,0,971.0,351.0,618.0,2.0,0.0,49.0,21.0,28.0,0.0,0.0,31.0,3.0,875.0,91.0,470.0,510.0,565.0,485.0,540.0,570.0,18.0,21.0,23.0,18.0,21.0,24.0,16.0,19.0,23.0
160065,1,3,1,3,3,3,3,1,3,3,3,3,917,205,712,,0,801.0,173.0,628.0,,0,36.0,5.0,31.0,,0,32.0,5.0,27.0,,0.0,4.0,0.0,4.0,,0.0,,,,,,,,,,,,,,,,,,,
160074,1,3,1,5,3,3,5,1,3,3,5,3,184,22,162,0.0,0,156.0,17.0,139.0,,0,71.0,10.0,61.0,,0,67.0,10.0,57.0,,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,65.0,92.0,,,,,,,20.0,22.0,24.0,20.0,22.0,25.0,17.0,20.0,24.0
160612,1,3,1,1,3,3,5,1,3,3,3,3,4887,1832,3055,,0,4837.0,1811.0,3026.0,,0,2367.0,923.0,1444.0,,0,1438.0,573.0,865.0,,0.0,929.0,350.0,579.0,,0.0,0.0,0.0,2256.0,95.0,,,,,,,18.0,21.0,24.0,18.0,21.0,24.0,16.0,19.0,23.0
160621,1,1,1,1,3,3,1,1,3,5,5,5,10609,2999,7610,0.0,0,5718.0,1592.0,4126.0,,0,1678.0,549.0,1129.0,,0,1623.0,527.0,1096.0,,0.0,55.0,22.0,33.0,,0.0,289.0,17.0,1389.0,83.0,420.0,460.0,510.0,400.0,430.0,490.0,15.0,17.0,19.0,13.0,16.0,20.0,15.0,16.0,18.0
160630,1,3,1,3,3,3,5,1,3,3,3,3,928,263,641,24.0,0,868.0,238.0,608.0,22.0,0,134.0,46.0,88.0,0.0,0,124.0,43.0,81.0,,0.0,10.0,3.0,7.0,,0.0,,,85.0,63.0,,,,,,,15.0,17.0,18.0,13.0,16.0,19.0,15.0,16.0,17.0
160658,1,3,1,1,3,3,5,1,3,3,3,3,11752,4316,7436,,0,8762.0,3151.0,5611.0,,0,2885.0,1200.0,1685.0,,0,2860.0,1188.0,1672.0,,0.0,25.0,12.0,13.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
160755,1,5,1,1,1,5,5,1,3,5,1,5,31615,11132,20483,,0,3621.0,1150.0,2471.0,,0,1843.0,619.0,1224.0,,0,1843.0,619.0,1224.0,,0.0,,,,,,293.0,16.0,620.0,34.0,680.0,720.0,750.0,690.0,730.0,760.0,31.0,32.0,33.0,32.0,34.0,35.0,27.0,29.0,31.0
160904,1,5,1,1,1,3,5,1,3,5,5,3,8803,2081,6722,,0,8377.0,1962.0,6415.0,,0,838.0,166.0,672.0,,0,835.0,166.0,669.0,,0.0,3.0,0.0,3.0,,0.0,281.0,34.0,390.0,47.0,510.0,540.0,580.0,490.0,540.0,580.0,20.0,22.0,25.0,20.0,23.0,27.0,17.0,21.0,25.0
160959,5,5,1,5,1,3,3,1,3,5,1,5,486,151,335,,0,292.0,80.0,212.0,,0,96.0,40.0,56.0,,0,95.0,39.0,56.0,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
160977,5,5,1,5,1,5,5,1,3,5,1,5,8273,3757,4516,0.0,0,1137.0,510.0,627.0,,0,518.0,236.0,282.0,,0,518.0,236.0,282.0,,0.0,,,,,,89.0,17.0,61.0,12.0,700.0,730.0,750.0,720.0,750.0,770.0,32.0,33.0,33.0,,,,,,
161004,5,5,1,1,1,5,5,5,5,5,1,5,9376,3994,5382,,0,862.0,392.0,470.0,,0,508.0,232.0,276.0,,0,508.0,232.0,276.0,,0.0,,,,,,183.0,36.0,108.0,21.0,720.0,750.0,770.0,740.0,770.0,790.0,33.0,34.0,35.0,34.0,35.0,36.0,31.0,33.0,34.0
161022,5,3,1,5,3,3,5,3,1,3,3,3,16,0,16,,0,9.0,,9.0,,0,9.0,,9.0,,0,3.0,,3.0,,0.0,6.0,,6.0,,0.0,,,,,,,,,,,,,,,,,,,
161086,5,5,1,5,1,5,5,1,5,5,1,5,16890,7552,9338,0.0,0,1286.0,582.0,704.0,,0,673.0,323.0,350.0,,0,673.0,323.0,350.0,,0.0,,,,,,282.0,42.0,158.0,23.0,710.0,730.0,750.0,720.0,760.0,790.0,32.0,34.0,34.0,33.0,35.0,35.0,30.0,32.0,34.0
161226,5,5,1,1,1,1,5,1,5,5,1,5,1407,493,914,,0,1325.0,461.0,864.0,,0,264.0,110.0,154.0,,0,263.0,110.0,153.0,,0.0,1.0,0.0,1.0,,0.0,49.0,19.0,,,520.0,580.0,640.0,470.0,530.0,605.0,,,,,,,,,
161235,1,3,1,3,3,3,3,3,3,3,3,3,527,179,348,,0,523.0,177.0,346.0,,0,57.0,24.0,33.0,,0,49.0,22.0,27.0,,0.0,8.0,2.0,6.0,,0.0,,,,,,,,,,,,,,,,,,,
161253,5,5,1,1,1,3,5,1,3,5,5,3,15021,6631,8390,,0,14114.0,6190.0,7924.0,,0,1940.0,1035.0,905.0,,0,1881.0,998.0,883.0,,0.0,59.0,37.0,22.0,,0.0,507.0,26.0,51.0,3.0,540.0,600.0,670.0,530.0,590.0,660.0,22.0,28.0,30.0,23.0,25.0,31.0,20.0,27.0,29.0
161299,1,3,1,3,1,3,5,1,3,5,5,5,1164,787,288,,89,671.0,514.0,157.0,,0,219.0,175.0,44.0,,0,219.0,175.0,44.0,,0.0,0.0,0.0,0.0,,0.0,95.0,43.0,26.0,12.0,530.0,580.0,650.0,545.0,580.0,625.0,22.0,24.0,29.0,23.0,26.0,34.0,20.0,24.0,29.0
161341,1,3,1,5,1,3,5,1,3,3,5,3,732,249,483,,0,710.0,240.0,470.0,,0,141.0,51.0,90.0,,0,121.0,46.0,75.0,,0.0,20.0,5.0,15.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
161457,1,3,1,3,5,3,3,1,3,5,5,5,4941,1734,3207,,0,4757.0,1676.0,3081.0,,0,731.0,252.0,479.0,,0,729.0,251.0,478.0,,0.0,2.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,
161509,1,5,1,5,1,1,3,1,3,5,1,5,649,137,427,85.0,0,480.0,86.0,328.0,66.0,0,98.0,27.0,57.0,14.0,0,96.0,27.0,55.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
161518,1,3,1,5,1,3,5,1,3,3,5,3,1472,539,933,,0,1190.0,430.0,760.0,,0,201.0,86.0,115.0,,0,201.0,86.0,115.0,,0.0,0.0,0.0,0.0,,0.0,12.0,6.0,0.0,0.0,490.0,530.0,570.0,470.0,530.0,550.0,,,,,,,,,
161554,3,5,1,5,1,3,1,1,3,5,1,3,5544,2102,3442,,0,4736.0,1702.0,3034.0,,0,751.0,309.0,442.0,,0,729.0,299.0,430.0,,0.0,22.0,10.0,12.0,,0.0,156.0,21.0,11.0,1.0,510.0,570.0,630.0,488.0,540.0,590.0,19.0,21.0,26.0,17.0,20.0,29.0,17.0,20.0,24.0
161563,1,3,5,5,1,3,3,1,3,3,1,3,869,459,408,2.0,0,845.0,448.0,397.0,0.0,0,234.0,103.0,131.0,,0,234.0,103.0,131.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
161572,1,5,1,5,5,3,5,1,3,3,3,3,6312,1283,4925,104.0,0,5953.0,1225.0,4625.0,103.0,0,415.0,103.0,290.0,22.0,0,415.0,103.0,290.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
161873,1,3,1,5,5,3,5,1,3,5,5,3,150,53,97,,0,134.0,43.0,91.0,,0,31.0,13.0,18.0,,0,26.0,11.0,15.0,,0.0,5.0,2.0,3.0,,0.0,7.0,23.0,0.0,0.0,470.0,500.0,540.0,450.0,480.0,510.0,,,,,,,,,
162007,1,3,1,5,3,3,5,5,3,3,3,5,5445,1766,3679,,0,4712.0,1455.0,3257.0,,0,1188.0,450.0,738.0,,0,1170.0,439.0,731.0,,0.0,18.0,11.0,7.0,,0.0,58.0,5.0,1.0,1.0,410.0,470.0,540.0,390.0,440.0,508.0,,,,,,,,,
162061,1,3,1,5,5,3,5,1,3,5,1,5,258,184,74,,0,166.0,116.0,50.0,,0,47.0,33.0,14.0,,0,43.0,31.0,12.0,,0.0,4.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
162210,1,3,1,3,1,3,5,1,3,3,1,3,1223,443,780,,0,629.0,204.0,425.0,,0,59.0,21.0,38.0,,0,57.0,20.0,37.0,,0.0,2.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
162283,1,3,3,3,3,3,1,3,3,3,3,3,3299,931,2368,,0,1483.0,394.0,1089.0,,0,347.0,95.0,252.0,,0,333.0,92.0,241.0,,0.0,14.0,3.0,11.0,,0.0,13.0,4.0,3.0,1.0,450.0,490.0,520.0,410.0,450.0,520.0,,,,,,,,,
162584,1,3,1,5,5,3,5,1,3,3,5,3,3976,1822,2154,,0,3494.0,1603.0,1891.0,,0,497.0,263.0,234.0,,0,495.0,263.0,232.0,,0.0,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
162654,1,5,1,5,1,5,5,1,3,5,1,5,2946,1064,1882,,0,2364.0,800.0,1564.0,,0,269.0,80.0,189.0,,0,268.0,80.0,188.0,,0.0,1.0,0.0,1.0,,0.0,62.0,23.0,17.0,6.0,580.0,635.0,688.0,533.0,590.0,640.0,26.0,30.0,33.0,25.0,31.0,34.0,24.0,29.0,30.0
162760,5,5,1,1,5,5,3,1,3,5,5,5,3000,1140,1860,,0,2336.0,870.0,1466.0,,0,297.0,123.0,174.0,,0,294.0,123.0,171.0,,0.0,3.0,0.0,3.0,,0.0,,,,,,,,,,,,,,,,,,,
162928,1,5,1,3,1,3,5,1,5,5,1,3,37844,16330,21496,,18,2745.0,1238.0,1501.0,,6,1406.0,632.0,773.0,,1,1406.0,632.0,773.0,,1.0,,,,,,625.0,44.0,217.0,15.0,740.0,760.0,770.0,780.0,790.0,800.0,34.0,35.0,35.0,35.0,35.0,36.0,33.0,35.0,35.0
163046,1,3,1,1,1,3,5,1,3,5,1,5,9643,3908,5735,,0,8050.0,3272.0,4778.0,,0,1271.0,602.0,669.0,,0,1269.0,602.0,667.0,,0.0,2.0,0.0,2.0,,0.0,369.0,29.0,59.0,5.0,600.0,650.0,690.0,580.0,620.0,670.0,26.0,30.0,33.0,25.0,31.0,34.0,24.0,27.0,30.0
